video_id,channelTitle,title,description,tags,publishedAt,thumbnail,channelId,viewCount,likeCount,commentCount,favoriteCount,duration,definition,caption
XWrcQ8SNQOI,Bosch Automotive NA,How to Install Bosch ICON Wiper Blades - Pinch Tab Installation,"We walk you through how to install your Bosch ICON beam wiper blade, the premier solution for the winter season. By design, beam blades are not affected by snow and ice buildup. The bracketless design and tension springs help keep the blade flexible and provide superior wiping performance in all climate conditions.
Instagram: https://www.instagram.com/boschautopa... 
Facebook: https://www.facebook.com/BoschAutoParts 
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-03-08,https://i.ytimg.com/vi/XWrcQ8SNQOI/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,25362,17,2,0,PT32S,hd,false
i8BtJKnz4NQ,Bosch Automotive NA,How to Install Bosch ICON - Top Lock Narrow,"We walk you through how to install your Bosch ICON beam wiper blade, the premier solution for the winter season. By design, beam blades are not affected by snow and ice buildup. The bracketless design and tension springs help keep the blade flexible and provide superior wiping performance in all climate conditions.
Instagram: https://www.instagram.com/boschautopa... 
Facebook: https://www.facebook.com/BoschAutoParts 
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-03-08,https://i.ytimg.com/vi/i8BtJKnz4NQ/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,116864,140,69,0,PT57S,hd,false
-01zzomKs8c,Bosch Automotive NA,Extreme flexibility with Bosch ADS 525X and ADS 625X,"Extreme flexibility with Bosch ADSX

Enhance your software subscriptions for what you need most.

All-access coverage for your first year

Plus 30 free days of industry leading full system system color wiring diagrams, and Repair-Source featuring a complete on-tool OEM  service and repair information library

You have the power to upgrade the enhanced subscription at anytime

Up to 14 hours of uninterrupted battery life and weeks of standby time will give you super human endurance

Super  charging docking station is included with the ADS 625X and available as a upgrade for the ADS 525X

Enjoy the freedom of a wireless VCI and move throughout the bay with connected ease

Add accessories effortlessly including wireless borescopes, battery testers and more

Possess the superpowers of the super flexible Bosch ADSX","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-03-04,https://i.ytimg.com/vi/-01zzomKs8c/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,1477,9,3,0,PT1M5S,hd,false
LQBsKTCGLqc,Bosch Automotive NA,Extreme access with Bosch ADS 525X and ADS 625X,"Extreme access with Bosch ADS X.

100% approved to access FCA Secure Gateway Module

Fix the most vehicles with OE-level vehicle coverage, from the worlds leading diagnostic brand as far back as 1976.

Feast your eyes on the ultra crisp wide screen 8 inch and 10 inch displays.

That provides outstanding visibility indoors and in bright sunlight.

J-2534 Compliant VCI for factory programming with your OE subscription and PC.

Super charging docking station is included with the ADS 625X and available as an upgrade for the ADS 525X.

Possess the superpowers with Bosch ADS X","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-03-04,https://i.ytimg.com/vi/LQBsKTCGLqc/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,1231,10,0,0,PT56S,hd,false
nyzcRXISi1Q,Bosch Automotive NA,How to install Bosch 360 Rear Wiper Blade – Plastic Type KWBA021,"We walk you through how to install your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/ 
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-17,https://i.ytimg.com/vi/nyzcRXISi1Q/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,187,2,0,0,PT23S,hd,false
FDrN5RRhTJ4,Bosch Automotive NA,How to remove Bosch 360 Rear Wiper Blade – Plastic Type KWBA021,"We walk you through how to uninstall your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/
Facebook: https://www.facebook.com/BoschAutoParts 
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-17,https://i.ytimg.com/vi/FDrN5RRhTJ4/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,375,0,0,0,PT20S,hd,false
IBcvNnRJ0m8,Bosch Automotive NA,How to install Bosch 360 Rear Wiper Blade – Plastic Type KWBA012,"We walk you through how to install your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-17,https://i.ytimg.com/vi/IBcvNnRJ0m8/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,78,0,0,0,PT21S,hd,false
uWQw2GXQZYs,Bosch Automotive NA,How to remove Bosch 360 Rear Wiper Blade – Plastic Type KWBA012,"We walk you through how to uninstall your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/ 
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-17,https://i.ytimg.com/vi/uWQw2GXQZYs/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,122,0,0,0,PT19S,hd,false
WjiCRhy1cLQ,Bosch Automotive NA,How to install Bosch 360 Rear Wiper Blade – Plastic Type KWBA011,"We walk you through how to install your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-17,https://i.ytimg.com/vi/WjiCRhy1cLQ/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,44,1,0,0,PT23S,hd,false
SHnZII7HQbs,Bosch Automotive NA,How to remove Bosch 360 Rear Wiper Blade – Plastic Type KWBA011,"We walk you through how to uninstall your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-17,https://i.ytimg.com/vi/SHnZII7HQbs/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,54,0,0,0,PT17S,hd,false
s9kokglfV3c,Bosch Automotive NA,How to install Bosch 360 Rear Wiper Blade – Hook Type,"We walk you through how to install your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility. 
Instagram: https://www.instagram.com/boschautoparts/ 
Facebook: https://www.facebook.com/BoschAutoParts 
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-16,https://i.ytimg.com/vi/s9kokglfV3c/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,132,3,0,0,PT20S,hd,false
nacmg09d74w,Bosch Automotive NA,How to remove Bosch 360 Rear Wiper Blade – Hook Type,"We walk you through how to remove your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility.
Instagram: https://www.instagram.com/boschautoparts/
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-16,https://i.ytimg.com/vi/nacmg09d74w/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,105,7,6,0,PT26S,hd,false
pWbKpKMlvwU,Bosch Automotive NA,How to remove Bosch 360 Rear Wiper Blade – Rear Beam Type GWB034,"We walk you through how to remove your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility.
Instagram: https://www.instagram.com/boschautoparts/ Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-16,https://i.ytimg.com/vi/pWbKpKMlvwU/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,54,4,0,0,PT17S,hd,false
8JAb6GxF068,Bosch Automotive NA,How to install Bosch 360 Rear Wiper Blade – Rear Beam Type GWB034,"We walk you through how to install your Bosch 360 Rear Wiper Blades. Bosch 360 conveniently includes three blades to provide front and rear coverage, designed to provide clear visibility in unpredictable weather. Dual-strike™ technology features a double steel clamping construction to handle harsh driving conditions for superior blade robustness and durability. HydroDefense™ technology precisely applies liquid graphite to the rubber element to combat daily wear from salt, bugs and road debris for all season versatility.
Instagram: https://www.instagram.com/boschautoparts/
Facebook: https://www.facebook.com/BoschAutoParts
Twitter: https://twitter.com/boschautoparts","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'windshield wiper', 'wipers', 'quality', 'visibility', 'easy installation', 'windshield wipers', 'wiper blade', 'blades')",2021-02-16,https://i.ytimg.com/vi/8JAb6GxF068/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,70,2,0,0,PT32S,hd,false
emzkJE3L9UM,Bosch Automotive NA,Bosch EVO Spark Plug for turbocharged engines with GDI (Gasoline Direct Injection),"Introducing the new Bosch EVO Spark Plug, engineered to ensure reliable ignition throughout its long service life – even under extreme conditions in modern engines. Thanks to its improved insulator design and high dielectric strength (greater than 45 kV), the new EVO spark plugs can withstand irregular combustion – known as mega knocking – that can occur in modern, technologically advanced engines.

The EVO spark plug features:

• A laser-welded iridium alloy pin on the center electrode and a platinum-iridium alloy plate on the ground electrode, ensuring long service life and high wear resistance

• An improved insulator and housing design for increased head-bending strength, reducing the chance for damage during installation and optimizing gas seal tightness in the cylinder head

• Thermomechanical, mechanical and electrical strength to withstand increased pressure during mega knocking 

Bosch works closely with original equipment manufacturers to develop spark plugs geared to each manufacturers’ specific, demanding requirements of the engine. Bosch engineers rely on comprehensive know-how and decades of experience in the fields of gasoline injection and ignition systems to meet these needs. With the release of its first spark plug in 1902, Bosch solved the issue related to the safe ignition of the air/fuel mixture and today offers matching spark plugs for production passenger cars, light trucks, small engines, and stationary gas engines.","('Bosch', 'Bosch Auto Parts', 'Automobile', 'auto parts', 'cars', 'car', 'DIY', 'quality', 'spark plugs', 'reliable ignition', 'dielectric strength', 'long service length', 'extreme conditions', 'improved insulator', 'air/fuel mixture', 'ignition systems', 'gasoline injection')",2021-01-18,https://i.ytimg.com/vi/emzkJE3L9UM/default.jpg,UC0J5c2QhaVVzeWAkpGPbftw,1508,18,0,0,PT43S,hd,false
